ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-00301,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.189735122477861,100.5414256555696",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00302,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.19331591889449,100.54607972539911",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00303,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.191347315526166,100.54210241789222",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00304,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.189090989357679,100.54484876306012",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00305,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.185574311880512,100.54361585278889",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00306,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.191017742774598,100.54689296973473",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00307,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.190944582926102,100.5345983929015",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00308,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.189058120935472,100.53199327816745",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00309,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.193189315034834,100.53629458442758",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00310,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.192802318734842,100.53192523195655",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00311,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.187212305492965,100.53729955971211",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00312,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.18833946819186,100.53468822438208",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00313,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.19043698951719,100.53863579787388",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00314,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.197681553188447,100.551226259944",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00315,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.19530158927917,100.54639922658075",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00316,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.198593846715106,100.54732209747846",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00317,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.195876633959985,100.54987815799984",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00318,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.193823314594262,100.54917609210314",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.521009
EXT-00319,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.197681553188447,100.551226259944",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00320,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.167480990155509,100.57682543184826",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00321,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.163894675726578,100.57885593645246",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00322,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.16882846326292,100.56478800716094",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00323,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.167840316977058,100.56433884975819",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00324,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.176287545291943,100.57987970398324",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00325,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.168289474379707,100.58329330204431",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00326,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.17266258071348,100.5656653614672",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00327,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.17767894820148,100.57105358475418",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00328,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.176004313048582,100.56760572252622",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00329,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.156528588632398,100.57997085686277",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00330,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.158358603306432,100.5828441446404",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00331,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.164433763307507,100.58280852339475",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00332,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.161073967355936,100.57984408363326",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00333,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.166672506830691,100.58284414464175",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00334,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.166623787010002,100.5828085233912",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00335,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.161641941222625,100.58280852339475",,,,กรุงเทพมหานคร,2025-11-19T18:44:40.282Z,,0,0,2025-11-20T21:01:31.522010
EXT-00336,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.202911788898982,100.6412132680653",,,,กรุงเทพมหานคร,2025-11-19T18:44:41.42Z,,0,0,2025-11-20T21:01:31.522010
EXT-00337,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.19792995731276,100.64395001145378",,,,กรุงเทพมหานคร,2025-11-19T18:44:41.42Z,,0,0,2025-11-20T21:01:31.522010
EXT-00338,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.197921164530085,100.64404259528958",,,,กรุงเทพมหานคร,2025-11-19T18:44:41.42Z,,0,0,2025-11-20T21:01:31.522010
EXT-00339,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.130398132667613,100.46183485409514",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00340,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.137369320130409,100.46839255577096",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00341,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.130760143074486,100.42883861169307",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00342,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.130980953805754,100.42803222698421",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00343,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.130760143074486,100.42883861169307",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00344,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.126717722844571,100.43185006672738",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00345,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.126942301885402,100.42800397456263",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00346,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.129335106096562,100.43387127590053",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00347,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.132107614374807,100.42062112536458",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00348,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.130909821682083,100.41972281055688",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00349,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13367966618364,100.42084570406617",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00350,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.134802560589703,100.42039654666334",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00351,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.127840617273849,100.4257122988702",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00352,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.127166881503523,100.41887550648708",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00353,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.130086405163429,100.4255618594922",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00354,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.135700876294372,100.43656622215346",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00355,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.142346633572853,100.43813827390684",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00356,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.14131534652595,100.43297296113346",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00357,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.135027139291033,100.43701537955629",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00358,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.133455087482218,100.4343204333413",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00359,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.137048348855837,100.43809237896457",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00360,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.137722085505837,100.42803222700584",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00361,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.137497506804444,100.42354065028081",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00362,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.14266281963337,100.42646017519702",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00363,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.139592768494458,100.42556185948249",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00364,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.1374975068591,100.42841227278667",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00365,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13662787168752,100.42690933251001",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00366,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.140755546284378,100.43117633061505",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00367,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.121103252815221,100.43632661187118",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00368,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.122001567439938,100.43290802967192",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00369,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.126861904945791,100.43634164340746",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00370,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.123124461824364,100.43252380283116",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00371,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.12140474587845,100.43679080084529",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00372,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.12454437959293,100.43746453693404",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00373,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.12098384347547,100.42601101747645",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00374,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.120878673911568,100.42331607157956",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00375,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.124379987035319,100.42623559632528",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00376,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.124022777545427,100.42417115796084",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00377,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.12098384347547,100.42601101747645",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00378,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.120611154545855,100.42601101754371",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00379,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.130086405180164,100.43750928139937",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00380,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13120929956944,100.43611706475092",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00381,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.15961410400766,100.45979415207854",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00382,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.157233024183425,100.457619194593",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00383,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.160671357796893,100.46327215868331",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00384,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.160278834587585,100.45749023468672",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00385,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.157168618208534,100.46221814855716",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00386,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.156430537077087,100.4588799949772",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00387,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.15885275973551,100.46606117542584",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00388,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.161337211813326,100.45139878999977",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.542Z,,0,0,2025-11-20T21:01:31.522010
EXT-00389,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.140818400961505,100.55934216794633",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00390,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13776941142911,100.5558020676115",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00391,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.143641490662283,100.55997775117227",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00392,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.147776791486194,100.56415918679662",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00393,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.146896311950512,100.56451851274205",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00394,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.146974304751183,100.56308974990975",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00395,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.131893238482142,100.57222139490165",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00396,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.130667627109291,100.56774622630729",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00397,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.138086235391375,100.57271875416734",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00398,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13170773158273,100.57250729746276",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00399,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.130128638229847,100.5722698757242",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00400,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.135009171735847,100.56328588213789",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00401,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13773412202994,100.56124349570088",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00402,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.138000241225297,100.5605765233864",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00403,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13338576377676,100.56433262824521",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00404,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.134915546221835,100.56378331086424",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00405,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.140262037166224,100.57509752912212",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00406,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.141410001969966,100.57295645487658",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00407,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.142166062913425,100.57286662339601",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00408,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13806027556135,100.57747815822498",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00409,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.138387131944379,100.5758050907508",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00410,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.134128824485567,100.45206216064032",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00411,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.139923581031693,100.45730387576917",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00412,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.137272928103119,100.45075913292784",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00413,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13367966618363,100.45296047634508",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00414,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.136823769801078,100.44532479600258",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00415,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.139069558613242,100.44599853210664",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00416,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.138620400311146,100.44442648029774",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
EXT-00417,{น้ำท่วม},GISTDA,น้ำท่วม | พท. (ตร.ม.): ,,,"14.13457798188829,100.44712142651272",,,,กรุงเทพมหานคร,2025-11-19T18:44:42.415Z,,0,0,2025-11-20T21:01:31.522010
