ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-02835,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านเด่นเหล็ก | รายละเอียด: โรงเรียน,,,"17.831471246670887,100.78277430013894",โรงเรียนบ้านเด่นเหล็ก,เด่นเหล็ก,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02836,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สำนักสงฆ์ | รายละเอียด: วัด,,,"17.826676771717004,100.77919972122301",สำนักสงฆ์,เด่นเหล็ก,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02837,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านนาน้ำพาย | รายละเอียด: โรงเรียน,,,"17.825849737227088,100.78739902361866",โรงเรียนบ้านนาน้ำพาย,เด่นเหล็ก,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02838,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดนาน้ำพาย | รายละเอียด: วัด,,,"17.82369874596027,100.78388259951087",วัดนาน้ำพาย,เด่นเหล็ก,น้ำปาด,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02839,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,อำเภอทองแสนขัน | รายละเอียด: สถานที่ราชการ,,,"17.47553752339036,100.33388409575146",อำเภอทองแสนขัน,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02840,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดวังตะเคียน | รายละเอียด: วัด,,,"17.474637217427958,100.38102608676475",วัดวังตะเคียน,ผักขวง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02841,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนเลอเดชประชานุสรณ์ | รายละเอียด: โรงเรียน,,,"17.474668137728735,100.33499716007047",โรงเรียนเลอเดชประชานุสรณ์,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02842,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านวังตะเคียน | รายละเอียด: โรงเรียน,,,"17.474241558754127,100.38399163039013",โรงเรียนบ้านวังตะเคียน,ผักขวง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02843,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนทองแสนขันวิทยา | รายละเอียด: โรงเรียน,,,"17.47300904865948,100.33662647879757",โรงเรียนทองแสนขันวิทยา,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02844,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดบ่อทอง | รายละเอียด: วัด,,,"17.468692820453914,100.32885654194678",วัดบ่อทอง,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
