ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-01139,{น้ำท่วม},Bangkok Flood Report,ถนนเพชรเกษม จาก BTS บางหว้า ถึงคลองโรงยาว | รายละเอียด: ,,,"13.7189436,100.4547806",ถนนเพชรเกษม จาก BTS บางหว้า ถึงคลองโรงยาว,,ภาษีเจริญ,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01140,{น้ำท่วม},Bangkok Flood Report,ถนนเพชรเกษม จากซอยเพชรเกษม 52 ถึงบ้านพักคนชรา บางแค | รายละเอียด: ,,,"13.71275043,100.43367",ถนนเพชรเกษม จากซอยเพชรเกษม 52 ถึงบ้านพักคนชรา บางแค,,ภาษีเจริญ,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01141,{น้ำท่วม},Bangkok Flood Report,ถนนเลียบคลองภาษีเจริญฝั่งเหนือ จากเลียบเหนือซอย 8 เลียบเหนือซอย 20 | รายละเอียด: ,,,"13.68707561,100.361969",ถนนเลียบคลองภาษีเจริญฝั่งเหนือ จากเลียบเหนือซอย 8 เลียบเหนือซอย 20,,หนองแขม,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01142,{น้ำท่วม},Bangkok Flood Report,ถนนมาเจริญ (เพชรเกษม 81) จากหมู่บ้านพุฒตาล จากหมู่บ้านพฤกษาทาวน์ | รายละเอียด: ,,,"13.68741703,100.3429184",ถนนมาเจริญ (เพชรเกษม 81) จากหมู่บ้านพุฒตาล จากหมู่บ้านพฤกษาทาวน์,,หนองแขม,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01143,{น้ำท่วม},Bangkok Flood Report,ถนนประชาสุข ช่วงซอยอินทามระ 45 – 53 | รายละเอียด: ,,,"13.78604889,100.5670776",ถนนประชาสุข ช่วงซอยอินทามระ 45 – 53,,ดินแดง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01144,{น้ำท่วม},Bangkok Flood Report,ถนนประชาสงเคราะห์ ตลาดห้วยขวาง | รายละเอียด: ,,,"13.77835941,100.5681381",ถนนประชาสงเคราะห์ ตลาดห้วยขวาง,,ดินแดง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01145,{น้ำท่วม},Bangkok Flood Report,ถนนประชาสงเคราะห์ ช่วงวงเวียนหอนาฬิกา | รายละเอียด: ,,,"13.7754879,100.567894",ถนนประชาสงเคราะห์ ช่วงวงเวียนหอนาฬิกา,,ดินแดง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,อยู่ระหว่างดำเนินการแก้ไข,0,0,2025-11-23T22:42:47.328010
EXT-01146,{น้ำท่วม},Bangkok Flood Report,ถนนรัชดาภิเษก แยกเทียมร่วมมิตร | รายละเอียด: ,,,"13.76958084,100.5726547",ถนนรัชดาภิเษก แยกเทียมร่วมมิตร,,ดินแดง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,อยู่ระหว่างดำเนินการแก้ไข,0,0,2025-11-23T22:42:47.328010
EXT-01147,{น้ำท่วม},Bangkok Flood Report,ถนนดินแดง หน้าโรงเรียนพิบูลประชาสรรค์ | รายละเอียด: ,,,"13.76279259,100.5503998",ถนนดินแดง หน้าโรงเรียนพิบูลประชาสรรค์,,ดินแดง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01148,{น้ำท่วม},Bangkok Flood Report,ถนนประชาสงเคราะห์ ช่วงหน้าตลาดดินแดง | รายละเอียด: ,,,"13.76508045,100.5567627",ถนนประชาสงเคราะห์ ช่วงหน้าตลาดดินแดง,,ดินแดง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,อยู่ระหว่างดำเนินการแก้ไข,0,0,2025-11-23T22:42:47.328010
EXT-01149,{น้ำท่วม},Bangkok Flood Report,ถนนนวมินทร์ จากซอยนวมินทร์ 40 ถึงซอยนวมินทร์ 36 | รายละเอียด: ,,,"13.79480553,100.6515808",ถนนนวมินทร์ จากซอยนวมินทร์ 40 ถึงซอยนวมินทร์ 36,,บึงกุ่ม,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,อยู่ระหว่างดำเนินการแก้ไข,0,0,2025-11-23T22:42:47.328010
EXT-01150,{น้ำท่วม},Bangkok Flood Report,ถนนนวมินทร์ จากซอยนวมินทร์ 97 ถึงซอยนวมินทร์ 111 | รายละเอียด: ,,,"13.80416679,100.6473923",ถนนนวมินทร์ จากซอยนวมินทร์ 97 ถึงซอยนวมินทร์ 111,,บึงกุ่ม,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01151,{น้ำท่วม},Bangkok Flood Report,ถนนนวมินทร์ จากถนนประเสริฐมนูกิจ ถึงคลองดอนอีกา | รายละเอียด: ,,,"13.80977821,100.649971",ถนนนวมินทร์ จากถนนประเสริฐมนูกิจ ถึงคลองดอนอีกา,,บึงกุ่ม,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,อยู่ระหว่างดำเนินการแก้ไข,0,0,2025-11-23T22:42:47.328010
EXT-01152,{น้ำท่วม},Bangkok Flood Report,ถนนนวมินทร์ ช่วงปากซอยนวมินทร์ 155 | รายละเอียด: ,,,"13.82913876,100.6582718",ถนนนวมินทร์ ช่วงปากซอยนวมินทร์ 155,,บึงกุ่ม,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01153,{น้ำท่วม},Bangkok Flood Report,ถนนสวนพลู ช่วงจากถนนสาทรใต้ - ถนนนางลิ้นจี่ | รายละเอียด: ,,,"13.72284031,100.5339661",ถนนสวนพลู ช่วงจากถนนสาทรใต้ - ถนนนางลิ้นจี่,,สาทร,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
